Store,Dept,Date,Weekly_Sales,IsHoliday
6,45,2011-02-25,11.47,False
11,72,2010-03-12,65633.5,False
2,19,2012-03-02,3889.32,False
35,44,2010-06-11,3110.98,False
19,92,2011-04-01,104380.88,False
25,97,2011-11-04,2929.86,False
6,94,2011-07-08,48223.58,False
6,3,2010-10-29,11414.93,False
33,82,2010-04-23,2693.36,False
5,72,2012-01-27,7693.53,False
13,30,2010-02-05,4762.5,False
12,25,2012-02-10,20458.9,True
24,2,2011-01-14,32326.92,False
27,1,2010-05-07,21603.66,False
24,16,2010-09-24,10538.2,False
27,10,2010-09-24,30125.1,False
16,60,2012-09-14,90.0,False
24,25,2010-03-19,10323.0,False
12,56,2010-04-16,3394.93,False
3,33,2010-11-19,3131.03,False
28,83,2011-08-19,4708.14,False
43,8,2012-09-21,13048.99,False
34,6,2012-03-30,1759.82,False
24,92,2010-05-28,108372.32,False
20,24,2011-05-20,6526.02,False
36,25,2011-01-21,12.05,False
23,45,2011-06-24,10.47,False
36,74,2010-12-10,474.1,False
26,80,2011-05-20,18653.39,False
25,72,2010-10-08,32002.64,False
21,74,2012-10-26,9257.78,False
28,96,2010-06-25,23600.26,False
38,85,2011-04-22,95.9,False
6,49,2011-10-14,11002.17,False
18,71,2010-04-16,9153.62,False
35,34,2012-09-14,23435.45,False
3,27,2012-10-19,431.19,False
40,32,2010-09-17,4184.89,False
34,42,2010-11-05,4594.9,False
29,56,2012-02-03,137.12,False
19,91,2010-10-15,56478.84,False
26,18,2011-04-08,463.21,False
10,19,2010-10-08,4671.25,False
26,6,2012-08-10,5312.42,False
28,17,2012-05-18,8548.58,False
36,79,2010-05-21,16898.33,False
26,48,2011-12-09,1232.0,False
35,40,2011-08-19,30160.21,False
36,79,2010-06-25,15451.08,False
23,26,2012-05-25,14392.59,False
29,41,2012-02-10,1277.5,True
18,6,2012-02-17,4932.49,False
41,46,2011-09-30,24163.09,False
5,42,2011-05-06,3102.36,False
20,32,2010-06-11,10462.8,False
38,8,2010-02-26,9416.09,False
6,95,2011-12-30,74560.58,True
6,54,2010-10-01,200.5,False
45,11,2011-10-21,9830.11,False
6,16,2012-01-13,8608.14,False
24,4,2012-08-10,34783.24,False
29,20,2010-12-03,3620.54,False
10,2,2011-11-18,98341.91,False
34,95,2012-06-08,76371.72,False
3,67,2011-05-06,4910.92,False
10,22,2010-09-03,28932.95,False
18,56,2012-05-11,23266.31,False
17,67,2012-03-02,5982.97,False
40,36,2010-07-23,808.5,False
14,8,2010-09-03,55520.71,False
37,42,2012-09-14,109.38,False
28,40,2012-01-06,50932.42,False
30,10,2012-06-08,157.61,False
19,24,2010-03-12,6508.92,False
11,85,2012-06-08,1849.91,False
10,60,2011-06-10,440.0,False
35,21,2011-12-23,6889.39,False
41,49,2012-01-06,9787.7,False
34,56,2011-11-25,655.96,True
6,81,2011-05-06,14418.97,False
4,12,2011-06-03,9422.31,False
7,94,2012-07-27,996.42,False
40,4,2011-02-04,23147.61,False
22,10,2012-04-20,19465.89,False
28,74,2011-07-15,10907.97,False
11,54,2011-09-30,25.0,False
13,54,2010-09-10,105.0,True
27,31,2012-01-27,2400.44,False
27,5,2012-07-27,17191.51,False
4,3,2010-07-23,31660.07,False
35,42,2011-04-29,7092.97,False
16,67,2012-08-17,2945.08,False
11,27,2012-03-02,2451.67,False
40,30,2011-09-30,2755.54,False
13,26,2011-04-29,13406.87,False
31,6,2012-02-03,1940.01,False
43,12,2011-10-28,98.09,False
18,49,2011-06-17,9001.14,False
23,10,2010-07-23,32208.7,False
27,55,2012-03-23,8710.83,False
15,83,2011-11-04,343.32,False
15,59,2011-06-03,102.58,False
25,4,2010-10-22,20419.7,False
18,6,2011-12-16,8173.49,False
12,21,2011-07-29,3787.68,False
29,16,2012-03-23,5670.34,False
19,98,2012-03-09,12395.11,False
20,50,2011-02-04,4086.35,False
44,83,2012-09-07,940.16,True
33,82,2010-09-24,2213.19,False
9,82,2010-12-03,10513.88,False
44,12,2010-06-25,78.94,False
17,90,2011-12-23,29294.27,False
29,79,2012-06-08,8308.82,False
33,55,2010-12-24,38.98,False
1,92,2011-11-25,186516.35,True
23,28,2011-10-21,1576.0,False
21,32,2012-10-19,5788.2,False
24,52,2010-12-24,1837.65,False
41,33,2010-12-10,9081.37,False
34,97,2012-09-07,19885.79,True
34,16,2010-08-13,17977.41,False
38,25,2010-11-19,28.0,False
15,36,2012-06-15,2036.97,False
27,90,2011-05-20,97187.6,False
40,48,2011-08-19,287.0,False
1,46,2011-02-04,18525.11,False
34,52,2012-02-03,947.24,False
32,32,2012-09-28,5139.1,False
14,71,2012-05-04,9163.43,False
21,9,2010-08-27,14323.25,False
26,67,2012-07-27,5644.33,False
4,27,2011-06-10,1691.55,False
11,8,2011-06-10,35891.2,False
27,6,2010-06-18,10144.96,False
26,9,2011-10-14,14803.45,False
16,16,2011-08-26,6611.91,False
22,10,2011-08-19,16941.71,False
1,9,2011-06-10,27241.97,False
16,12,2012-04-06,4337.34,False
30,32,2011-11-04,25.0,False
14,93,2011-05-13,58190.3,False
7,95,2010-05-07,18340.9,False
15,95,2012-07-06,36954.87,False
10,9,2012-01-20,53109.09,False
17,10,2012-02-03,10581.58,False
23,41,2010-10-29,1070.0,False
23,85,2012-01-27,2557.52,False
21,9,2010-09-03,21838.67,False
26,42,2010-07-23,2799.22,False
22,10,2010-10-22,19378.35,False
23,44,2012-10-26,8549.65,False
36,34,2010-11-12,2.0,False
27,79,2012-09-28,31699.29,False
39,56,2011-08-26,940.96,False
5,23,2012-03-30,5618.08,False
23,27,2010-02-12,3924.92,True
16,21,2011-12-30,5019.57,True
16,92,2011-03-04,21485.43,False
21,94,2010-04-09,2.26,False
18,85,2010-03-12,1405.94,False
7,12,2012-10-19,4632.5,False
33,2,2011-07-15,7990.27,False
12,80,2012-03-30,31.18,False
25,18,2011-12-23,33673.89,False
6,4,2011-03-11,32015.79,False
44,83,2010-07-16,1277.33,False
16,95,2011-11-11,24658.7,False
26,29,2012-07-27,3017.26,False
30,42,2011-07-29,66.72,False
8,81,2012-04-27,13047.71,False
15,19,2012-08-03,1408.84,False
37,18,2012-05-04,2.97,False
29,98,2012-10-12,407.34,False
16,79,2012-04-13,4052.03,False
41,55,2011-10-28,9108.47,False
34,55,2011-06-10,7997.15,False
28,30,2012-06-22,3425.49,False
37,2,2011-04-08,17510.44,False
23,3,2010-08-20,59840.16,False
16,16,2011-07-22,14056.76,False
32,60,2012-08-17,666.0,False
6,91,2012-07-06,51368.71,False
20,34,2010-12-10,24501.5,False
9,19,2010-08-13,1319.22,False
43,94,2011-04-15,53909.62,False
43,5,2010-05-07,15.0,False
7,2,2011-02-18,23131.82,False
29,59,2010-04-16,398.27,False
17,3,2010-08-27,54075.99,False
45,13,2010-07-16,28008.4,False
13,24,2011-08-05,13520.55,False
4,25,2012-06-01,17847.28,False
35,9,2011-10-07,9510.87,False
14,94,2010-04-02,79677.1,False
21,79,2010-05-21,22440.78,False
37,79,2010-07-16,7321.9,False
18,13,2011-10-07,47802.31,False
42,59,2011-09-02,30.94,False
20,98,2012-10-05,20009.91,False
23,10,2012-05-04,31855.29,False
38,82,2010-12-17,7196.72,False
41,1,2010-05-28,15981.12,False
10,41,2012-01-13,5398.5,False
12,56,2010-09-17,344.6,False
18,56,2011-08-19,700.38,False
32,46,2012-10-26,27296.18,False
31,52,2011-01-28,487.27,False
4,54,2011-09-30,71.92,False
39,41,2011-08-12,797.5,False
5,67,2011-10-07,2459.06,False
24,52,2012-02-17,1508.94,False
6,91,2010-07-09,48122.86,False
4,87,2012-08-24,19544.09,False
10,24,2011-07-29,20728.29,False
15,98,2012-01-13,365.36,False
19,23,2011-04-01,24052.41,False
7,81,2010-03-26,6014.17,False
40,85,2011-12-09,3791.23,False
37,87,2010-09-17,654.58,False
24,74,2012-05-18,10471.28,False
26,96,2011-04-15,13807.92,False
33,24,2012-03-09,16.94,False
9,94,2011-12-02,54.8,False
29,72,2011-03-18,34282.74,False
4,99,2011-11-25,3200.0,True
23,21,2010-03-12,9646.24,False
16,46,2010-07-16,19112.62,False
45,17,2011-07-08,8273.44,False
39,14,2012-05-18,25326.75,False
23,79,2010-12-31,25507.2,True
36,7,2010-02-05,277.0,False
9,6,2012-04-06,2002.25,False
31,90,2012-10-19,91133.11,False
45,41,2010-09-03,2407.3,False
3,80,2011-10-21,24.55,False
31,59,2011-03-25,563.58,False
19,47,2011-06-03,79.0,False
6,8,2012-06-22,48542.06,False
12,97,2010-09-03,2996.53,False
8,42,2010-11-19,4865.83,False
4,83,2012-02-03,10164.01,False
36,20,2011-10-07,24.5,False
5,54,2010-03-05,4.0,False
7,56,2010-04-02,2259.75,False
45,2,2012-09-07,38414.15,True
23,49,2010-12-03,17311.19,False
31,17,2011-04-22,9194.39,False
13,87,2010-04-23,12099.47,False
18,92,2011-06-10,35813.62,False
35,44,2011-01-14,1495.2,False
40,71,2010-06-11,2335.92,False
19,13,2011-07-01,33813.75,False
45,9,2011-10-14,10175.85,False
16,67,2011-07-08,2712.07,False
8,1,2010-12-31,10178.58,True
40,94,2011-03-11,36502.65,False
25,80,2010-11-12,58.42,False
18,25,2010-10-08,17853.22,False
19,36,2011-05-27,2015.0,False
39,23,2010-09-10,11587.92,True
9,34,2010-10-01,4972.49,False
1,20,2010-02-12,3697.7,True
26,82,2010-06-11,12535.02,False
45,60,2010-07-30,114.4,False
29,17,2012-05-04,6238.76,False
21,71,2010-03-05,8140.67,False
44,40,2010-04-30,14562.49,False
9,31,2010-12-24,2850.7,False
27,20,2010-12-24,11019.86,False
5,54,2011-06-17,20.0,False
12,7,2010-03-05,27005.0,False
14,35,2012-07-06,4256.71,False
21,18,2012-04-06,7725.96,False
26,31,2012-06-29,1247.56,False
34,11,2010-07-09,15466.5,False
45,29,2012-04-13,4088.17,False
39,83,2010-02-05,5345.01,False
21,56,2012-03-02,1739.54,False
11,3,2012-05-25,12605.49,False
31,47,2011-12-23,-59.0,False
14,49,2012-03-30,11675.96,False
7,8,2011-08-12,14928.04,False
41,23,2010-10-08,17102.27,False
38,72,2012-01-20,195.23,False
29,21,2010-12-03,4179.57,False
25,50,2012-01-20,2325.0,False
44,21,2012-10-12,951.23,False
25,12,2011-12-23,2739.01,False
42,10,2011-08-05,401.61,False
7,44,2010-05-28,2813.44,False
2,92,2012-04-06,185060.6,False
33,98,2010-12-24,9893.04,False
20,2,2011-08-26,80565.51,False
20,28,2011-11-18,984.66,False
39,16,2012-07-27,22325.12,False
3,79,2010-07-16,7158.13,False
16,52,2012-02-10,1665.78,True
30,12,2010-04-30,52.66,False
2,98,2012-05-04,12606.3,False
25,82,2011-04-01,8649.14,False
19,27,2011-12-16,5875.21,False
11,20,2011-09-02,7954.7,False
24,85,2012-05-11,1222.92,False
31,67,2012-08-24,5027.67,False
1,3,2011-11-25,9317.56,True
15,6,2012-03-23,1106.72,False
24,31,2012-09-14,2070.95,False
43,79,2010-06-25,12790.01,False
16,46,2011-09-09,13335.55,True
8,6,2012-09-28,4381.58,False
42,20,2011-07-08,208.0,False
12,4,2010-06-18,23842.32,False
15,96,2010-08-06,3442.36,False
32,80,2010-08-27,16994.44,False
25,71,2012-04-06,3582.41,False
19,94,2011-04-01,38067.18,False
44,11,2012-04-20,541.38,False
14,4,2012-06-29,44975.94,False
2,87,2010-07-23,21750.08,False
10,36,2011-09-09,1831.0,True
44,80,2012-09-28,5577.71,False
20,33,2012-05-18,6442.13,False
40,10,2012-08-31,20848.25,False
25,81,2011-09-02,8407.45,False
26,74,2010-02-26,7085.76,False
5,17,2012-10-12,2682.22,False
34,30,2011-07-22,1826.34,False
44,80,2011-08-12,5263.43,False
9,20,2011-02-11,2827.02,True
44,79,2010-04-16,4083.36,False
45,30,2011-01-21,2001.02,False
41,23,2011-07-22,22360.24,False
19,29,2011-07-01,5496.92,False
35,11,2011-09-23,10797.31,False
22,94,2012-02-17,28.96,False
12,3,2012-03-09,14817.01,False
23,94,2011-12-09,350.74,False
23,79,2011-04-22,33047.64,False
24,58,2012-07-20,2685.0,False
20,22,2012-03-16,14392.26,False
40,10,2011-02-18,12496.85,False
29,4,2010-11-26,13576.23,True
39,3,2011-06-03,13177.46,False
31,33,2011-07-22,3572.29,False
8,4,2010-11-12,20373.38,False
21,49,2011-04-08,11695.14,False
11,27,2010-04-30,1569.25,False
17,26,2012-10-19,10250.47,False
38,95,2012-07-06,53876.37,False
16,18,2012-01-20,508.06,False
9,40,2012-01-20,30580.15,False
13,46,2011-11-11,39971.27,False
38,28,2012-02-24,102.14,False
38,97,2012-04-06,12246.92,False
45,14,2012-03-23,10180.25,False
14,26,2011-06-17,11787.84,False
41,82,2010-02-19,12804.32,False
23,33,2011-02-25,8197.45,False
1,48,2012-04-27,404.0,False
1,38,2010-07-30,76542.81,False
43,8,2011-03-25,12110.24,False
37,12,2012-10-19,269.22,False
18,12,2010-10-22,4144.32,False
39,85,2012-01-27,1445.48,False
1,83,2012-08-10,7547.51,False
13,54,2010-05-07,291.0,False
12,18,2012-09-28,6667.08,False
38,6,2011-09-16,21.54,False
22,22,2010-12-03,12334.55,False
31,97,2011-05-13,34028.54,False
36,79,2010-11-12,17320.6,False
22,25,2012-05-04,9659.25,False
14,31,2010-05-07,2870.38,False
23,6,2012-02-03,3691.4,False
23,92,2011-07-01,68160.44,False
28,81,2011-05-20,20000.44,False
13,19,2011-03-25,3732.16,False
1,98,2012-02-24,11967.5,False
18,24,2010-10-29,7992.61,False
26,10,2012-05-11,10225.57,False
19,93,2012-09-07,44678.84,True
24,12,2010-12-17,2090.51,False
12,74,2011-11-25,24313.09,True
41,83,2011-05-20,3560.95,False
15,7,2011-02-18,15839.89,False
9,10,2012-03-09,16073.22,False
28,97,2010-03-26,19388.72,False
16,54,2010-07-30,197.0,False
37,79,2011-09-09,7404.81,True
21,30,2010-05-07,5589.4,False
19,79,2011-10-21,20306.74,False
27,1,2012-01-27,19814.81,False
45,97,2010-09-10,6843.24,True
18,7,2011-10-28,33763.34,False
7,60,2012-08-10,99.0,False
20,58,2011-12-30,1920.0,True
39,9,2010-10-29,15483.5,False
23,74,2012-10-05,40707.2,False
11,59,2012-02-24,485.08,False
24,42,2012-08-10,7586.7,False
11,13,2011-01-14,36637.03,False
41,6,2012-04-20,2864.87,False
9,5,2012-01-13,14807.56,False
26,16,2010-07-09,24373.24,False
8,12,2011-08-26,6986.8,False
12,49,2012-05-04,68.31,False
19,79,2011-12-23,26981.09,False
25,33,2012-06-08,2715.87,False
11,23,2012-10-12,33814.72,False
26,93,2012-01-13,24983.2,False
37,92,2011-09-02,60999.98,False
9,74,2010-05-21,6737.24,False
22,10,2011-01-21,19370.28,False
29,26,2012-01-06,2189.2,False
1,37,2012-07-06,3302.98,False
8,26,2010-04-09,7785.24,False
2,37,2012-08-31,4001.08,False
18,79,2012-06-22,20398.97,False
11,12,2011-09-09,4549.3,True
11,10,2011-06-17,27883.02,False
19,4,2012-04-20,28077.87,False
4,35,2012-01-27,3453.43,False
22,31,2011-12-16,5308.88,False
26,81,2012-02-24,18188.25,False
32,29,2011-10-07,3174.6,False
37,56,2010-03-26,827.01,False
42,80,2010-09-10,17493.55,True
25,37,2010-12-24,2932.35,False
24,96,2010-12-10,9524.57,False
5,38,2010-09-17,49148.44,False
11,98,2010-07-09,9934.81,False
4,22,2012-06-08,17637.94,False
43,67,2010-08-27,1089.88,False
6,23,2010-09-24,22238.53,False
25,20,2011-07-08,3981.13,False
33,17,2011-07-01,215.71,False
26,23,2011-09-30,11187.3,False
27,40,2011-01-21,65158.88,False
39,85,2011-07-22,1555.12,False
7,67,2011-07-22,3965.49,False
20,30,2011-09-30,4707.27,False
20,85,2010-06-18,6063.22,False
3,81,2012-06-08,1931.77,False
4,22,2012-06-29,16179.72,False
6,34,2010-10-29,14912.67,False
1,5,2010-10-22,19525.85,False
18,96,2012-09-07,-29.4,True
8,40,2012-04-27,36583.36,False
13,14,2010-03-19,24636.88,False
28,87,2012-07-06,17130.04,False
41,36,2011-05-27,2615.0,False
37,5,2011-03-18,1041.52,False
34,56,2010-07-16,1890.79,False
36,96,2011-08-12,18158.83,False
25,29,2010-05-28,3232.52,False
21,7,2011-05-13,17317.95,False
8,41,2011-07-22,976.0,False
8,14,2012-09-21,9874.74,False
11,14,2011-10-21,21395.92,False
45,26,2012-05-25,6677.02,False
20,30,2012-06-01,5953.98,False
14,18,2012-02-10,8747.22,True
41,26,2012-05-04,7026.35,False
8,71,2012-01-27,2153.56,False
44,56,2012-07-13,54.89,False
23,20,2011-02-25,9744.29,False
32,60,2010-07-30,924.0,False
45,14,2010-12-10,19981.1,False
17,81,2011-07-01,15626.86,False
28,54,2011-11-25,20.0,True
28,74,2011-11-04,10631.36,False
24,82,2012-08-17,19742.72,False
12,74,2011-04-15,19073.32,False
27,5,2011-12-30,35512.05,True
39,74,2010-08-06,24224.7,False
25,17,2010-04-23,9302.96,False
42,32,2012-03-09,61.0,False
15,98,2011-12-30,332.75,True
34,94,2012-01-20,36610.05,False
37,31,2011-12-30,43.5,True
6,19,2011-12-09,4308.9,False
36,60,2010-06-11,132.0,False
24,90,2012-04-20,65677.71,False
30,6,2010-10-01,30.36,False
37,2,2010-10-15,16314.7,False
29,4,2012-07-27,15924.34,False
14,85,2012-01-20,1875.75,False
24,6,2010-04-30,5564.36,False
43,97,2010-10-22,22065.64,False
39,5,2011-10-07,24563.89,False
2,92,2012-05-11,169818.78,False
42,9,2011-09-09,164.99,True
45,82,2012-03-16,13566.26,False
35,46,2010-06-11,20774.28,False
45,46,2011-05-27,15679.28,False
5,95,2010-04-02,17251.0,False
34,97,2012-08-17,20158.08,False
39,9,2012-09-07,24619.84,True
27,83,2012-02-10,9946.53,True
8,10,2012-03-23,23152.9,False
7,35,2010-12-03,443.0,False
27,81,2010-12-17,29771.23,False
12,42,2011-12-30,6341.93,True
7,80,2012-02-03,615.88,False
10,26,2012-06-22,11718.37,False
2,54,2011-06-24,-38.0,False
25,16,2012-06-29,28672.11,False
20,82,2012-05-25,30354.8,False
20,31,2010-07-16,3160.6,False
22,94,2012-04-06,207.98,False
1,54,2010-07-02,196.0,False
12,93,2012-02-03,801.22,False
31,16,2012-08-10,8529.73,False
15,82,2011-12-23,46475.87,False
24,90,2010-05-21,62977.81,False
37,42,2011-01-14,113.04,False
16,8,2010-06-18,14520.86,False
24,44,2010-08-06,6719.92,False
13,83,2011-01-28,4876.71,False
23,55,2010-03-05,23878.6,False
29,9,2011-01-21,6238.99,False
16,9,2011-12-02,9699.99,False
3,5,2011-11-04,15049.51,False
21,22,2011-05-13,6984.53,False
28,19,2012-10-12,1423.64,False
22,9,2011-02-25,14035.75,False
43,31,2010-09-24,70.0,False
26,60,2012-05-25,117.0,False
32,36,2012-08-10,322.0,False
22,13,2011-08-19,38950.87,False
26,25,2011-09-09,7502.66,True
30,6,2011-04-22,73.9,False
11,10,2011-02-04,29025.5,False
17,17,2012-05-04,9002.47,False
13,31,2011-01-28,2369.2,False
25,82,2012-02-24,9711.83,False
39,16,2011-03-11,42506.8,False
41,81,2011-12-02,18184.14,False
9,92,2011-07-29,13260.1,False
14,67,2012-01-06,8869.81,False
19,41,2012-08-03,2490.28,False
2,95,2010-03-05,139609.52,False
39,28,2010-04-30,437.42,False
44,94,2011-07-22,25037.72,False
32,44,2010-10-08,4775.31,False
45,36,2010-08-27,266.5,False
6,72,2012-08-10,69517.03,False
22,83,2010-06-04,1934.95,False
35,52,2011-09-23,1318.5,False
28,55,2012-02-03,12757.01,False
34,32,2011-07-29,4538.6,False
44,82,2012-09-21,4154.6,False
23,11,2012-09-21,20586.28,False
40,25,2010-11-05,6985.59,False
17,13,2011-10-14,23382.54,False
40,2,2012-06-29,28063.43,False
1,18,2011-03-18,296.03,False
44,60,2010-12-10,756.8,False
14,10,2011-11-11,20473.27,False
11,44,2010-03-12,4066.15,False
10,26,2011-08-19,14826.38,False
7,29,2012-01-27,1103.27,False
10,23,2012-07-13,65294.36,False
6,33,2011-10-14,4947.68,False
31,29,2012-07-06,4079.06,False
1,40,2010-09-03,60555.12,False
23,38,2011-04-15,38334.46,False
44,4,2011-08-12,7582.82,False
32,42,2010-10-15,7360.86,False
45,71,2010-03-26,5642.54,False
10,38,2010-07-16,67516.14,False
8,93,2010-03-26,19008.32,False
27,67,2010-08-06,10341.94,False
25,55,2012-06-22,5066.6,False
22,87,2010-04-02,12382.03,False
16,96,2010-12-03,20.41,False
39,98,2011-05-27,9692.29,False
39,24,2011-07-29,6269.26,False
39,46,2010-06-18,37083.7,False
30,94,2011-07-01,25609.43,False
42,17,2012-05-11,590.41,False
22,34,2011-11-11,20407.03,False
14,50,2012-10-19,2090.0,False
8,90,2011-07-08,39964.78,False
41,44,2011-06-10,3500.21,False
32,72,2010-03-12,42142.96,False
1,72,2011-03-11,43535.72,False
44,52,2010-09-03,28.9,False
26,40,2011-11-18,33486.66,False
37,25,2011-04-08,44.0,False
45,38,2012-06-08,56783.12,False
23,12,2011-02-25,3877.02,False
1,30,2012-02-17,3725.26,False
23,27,2010-05-28,2521.75,False
38,52,2011-07-08,23.24,False
37,8,2010-04-23,16410.46,False
23,10,2011-07-01,37044.87,False
7,21,2010-07-16,2026.77,False
33,98,2011-06-17,6489.22,False
40,35,2011-12-30,1090.25,True
41,1,2011-12-23,64474.28,False
2,83,2010-07-16,3668.88,False
2,87,2011-03-11,20048.72,False
43,17,2012-04-06,536.18,False
1,20,2011-01-14,3082.87,False
14,95,2012-04-27,133186.41,False
5,79,2011-12-02,5205.14,False
5,40,2011-09-23,17511.12,False
43,31,2010-07-16,20.0,False
19,9,2010-06-04,38330.96,False
23,20,2012-02-17,10464.26,False
16,32,2010-04-23,3164.7,False
27,79,2010-06-25,38880.37,False
38,22,2011-07-08,85.92,False
31,32,2011-02-04,4069.15,False
29,13,2011-07-08,17800.06,False
18,25,2011-11-11,14634.46,False
10,34,2010-08-20,44783.04,False
27,94,2012-07-13,72666.24,False
10,6,2011-10-21,10268.49,False
26,55,2011-03-04,9624.7,False
34,27,2011-09-23,615.69,False
45,30,2011-06-24,3641.93,False
35,87,2012-07-20,14056.86,False
17,27,2010-12-10,2182.94,False
8,7,2011-06-24,30344.08,False
39,29,2010-10-15,4776.77,False
25,13,2010-07-23,25100.92,False
22,59,2012-06-29,182.4,False
30,97,2010-09-10,15392.58,True
41,6,2011-04-22,5252.33,False
43,93,2011-04-08,37751.64,False
10,22,2011-08-12,25519.19,False
15,23,2012-05-11,19664.0,False
42,67,2012-06-15,1741.4,False
10,95,2010-04-16,81174.04,False
21,30,2011-04-29,5301.98,False
9,8,2011-11-11,21722.88,False
3,18,2011-09-23,1556.92,False
12,67,2011-11-25,6505.91,True
35,13,2010-12-03,31576.28,False
32,91,2011-10-28,48487.1,False
